Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),THERMAL ZONE: ROOM1:Zone Air Temperature [C](Hourly),THERMAL ZONE: ROOM2:Zone Air Temperature [C](Hourly) 
 02/13  09:00:00,9.191666666666666,12.991128985376214,13.068283380161892 
 02/13  10:00:00,9.75,13.384540554706225,13.578161343781018 
 02/13  11:00:00,11.108333333333334,14.217118997684617,14.574842752766664 
 02/13  12:00:00,12.950000000000001,15.570074338250947,16.16997996875639 
 02/13  13:00:00,14.808333333333332,17.450557243773584,18.08197308256894 
 02/13  14:00:00,16.241666666666667,18.893375726592513,19.29736195463487 
 02/13  15:00:00,17.341666666666665,20.33470786582812,20.26266746516561 
 02/13  16:00:00,18.441666666666666,21.62106377330439,21.00773891146895 
 02/13  17:00:00,18.258333333333333,21.910462049070535,21.06794583258977 
 02/13  18:00:00,17.158333333333335,21.333822973272124,20.549724908378852 
 02/13  19:00:00,16.058333333333334,20.47667509538164,19.881065512894093 
 02/13  20:00:00,14.841666666666667,19.769276285863835,19.292328942995876 
 02/13  21:00:00,13.541666666666666,19.131179934182388,18.72476066393871 
 02/13  22:00:00,12.241666666666667,18.504342876234197,18.14371052478918 
 02/13  23:00:00,11.35,17.18004779435408,16.88462847539258 
 02/13  24:00:00,10.808333333333332,16.349804548295577,16.089421049326806 
 02/14  01:00:00,10.25,15.640456842267627,15.403812438674906 
 02/14  02:00:00,9.766666666666667,14.972164867425604,14.754006544780372 
 02/14  03:00:00,9.424999999999999,14.361999062727966,14.159326163631178 
 02/14  04:00:00,9.066666666666668,13.784517521415546,13.595200532980266 
 02/14  05:00:00,8.783333333333333,13.22952548844947,13.051718519790251 
 02/14  06:00:00,8.583333333333334,12.719310009864095,12.551809267852539 
 02/14  07:00:00,8.383333333333333,12.722846038708171,12.544260184034215 
 02/14  08:00:00,9.583333333333334,12.757874281226997,13.003193572759256 
 02/14  09:00:00,11.841666666666667,13.583636149823853,15.203039197394155 
 02/14  10:00:00,14.083333333333334,15.211199917719412,18.257771601372006 
 02/14  11:00:00,16.400000000000002,17.330832703832034,21.05699497510636 
 02/14  12:00:00,18.8,19.645823809857536,23.167953807943544 
 02/14  13:00:00,21.2,21.91152450017042,24.73935518984557 
 02/14  14:00:00,21.441666666666666,24.080620351750337,26.078753164568734 
 02/14  15:00:00,20.141666666666666,26.06627815964013,26.89019853570716 
 02/14  16:00:00,18.84166666666667,27.643878418099934,27.195962439827554 
 02/14  17:00:00,17.89166666666667,28.329873379012543,26.900760325739768 
 02/14  18:00:00,17.133333333333336,27.610742706030965,26.05727802594723 
 02/14  19:00:00,16.39166666666667,25.172098712651504,24.21690522422041 
 02/14  20:00:00,15.049999999999999,23.398435886024817,22.80194322562299 
 02/14  21:00:00,13.191666666666668,21.980703846076025,21.55443086216232 
 02/14  22:00:00,11.350000000000001,20.640120015626056,20.31086462224066 
 02/14  23:00:00,10.25,19.441271314082567,19.17161611278881 
 02/14  24:00:00,9.708333333333334,18.43467547473684,18.204289261954667 
 02/15  01:00:00,9.15,17.500840468274834,17.297364521283743 
 02/15  02:00:00,8.783333333333333,16.63986282655035,16.45572883331625 
 02/15  03:00:00,8.583333333333334,15.869040190408251,15.699826808230886 
 02/15  04:00:00,8.383333333333333,15.146347589000863,14.989162691506827 
 02/15  05:00:00,8.533333333333333,14.523551220845642,14.376032345455862 
 02/15  06:00:00,8.875,14.032708156246242,13.8944484564135 
 02/15  07:00:00,9.233333333333334,13.62366799591659,13.494355797889021 
 02/15  08:00:00,10.391666666666667,13.61566195953914,13.99646482707996 
 02/15  09:00:00,12.033333333333333,14.40110137994109,15.878434381522377 
 02/15  10:00:00,13.691666666666668,15.864417797851866,18.317696075748 
 02/15  11:00:00,15.391666666666666,17.673189416009542,20.57357588317637 
 02/15  12:00:00,17.033333333333335,19.533301775247914,22.190949243574114 
 02/15  13:00:00,18.691666666666666,21.27889288975121,23.354935295182074 
 02/15  14:00:00,19.925,23.121955851774715,24.53677793097937 
 02/15  15:00:00,20.883333333333333,25.027318875674094,25.479662251028287 
 02/15  16:00:00,21.825,26.691693100546797,26.090736829758328 
 02/15  17:00:00,21.325,27.506448271582645,26.067415113391178 
 02/15  18:00:00,19.883333333333333,26.88775468577421,25.263175533172497 
 02/15  19:00:00,18.425,25.180015829037217,24.122601065960612 
 02/15  20:00:00,17.275000000000002,23.87188922887033,23.157334706385196 
 02/15  21:00:00,16.316666666666666,22.85733173629774,22.326584643640505 
 02/15  22:00:00,15.375,21.953729213326884,21.529270435941083 
 02/15  23:00:00,14.591666666666669,21.12525781306062,20.768228469933607 
 02/15  24:00:00,13.833333333333334,20.336371974268726,20.02510528306706 
 02/16  01:00:00,13.091666666666669,19.55596082066727,19.27682279850419 
 02/16  02:00:00,12.391666666666667,18.793077475252606,18.537411443319566 
 02/16  03:00:00,11.633333333333333,18.033008609146954,17.794966455454116 
 02/16  04:00:00,10.891666666666667,17.271647212052912,17.04732898762913 
 02/16  05:00:00,10.483333333333333,16.56907721952702,16.356742842339433 
 02/16  06:00:00,10.283333333333333,15.947717664837647,15.746968825418174 
 02/16  07:00:00,10.083333333333334,16.012368761923334,15.801351415694741 
 02/16  08:00:00,10.758333333333333,15.923178721541886,15.86555268321655 
 02/16  09:00:00,12.058333333333332,16.36670527181981,16.99419842960315 
 02/16  10:00:00,13.358333333333334,17.54359225269917,19.24813591525132 
 02/16  11:00:00,14.775,19.164782592786302,21.492141925653765 
 02/16  12:00:00,16.216666666666665,20.98848834952083,23.283331493065223 
 02/16  13:00:00,17.675,22.738627496022662,24.58396866498184 
 02/16  14:00:00,18.183333333333337,24.231873522959873,25.499551224153603 
 02/16  15:00:00,18.041666666666668,25.661336913671846,26.16619023136255 
 02/16  16:00:00,17.883333333333333,26.174507630740745,26.127149772710666 
 02/16  17:00:00,16.925,25.643152530886805,25.444346938573798 
 02/16  18:00:00,15.424999999999999,24.66437589169102,24.48245359441178 
 02/16  19:00:00,13.924999999999999,23.569999220756078,23.46985744118442 
 02/16  20:00:00,13.008333333333335,22.668462733400457,22.606771506791006 
 02/16  21:00:00,12.450000000000001,21.898826452450237,21.8504755492162 
 02/16  22:00:00,11.908333333333331,21.182506836907148,21.137358253546036 
 02/16  23:00:00,11.466666666666669,19.588300628393274,19.54780784199791 
 02/16  24:00:00,11.125,18.58099013524288,18.54122353668721 
 02/17  01:00:00,10.766666666666666,17.77959441858054,17.739500768537706 
 02/17  02:00:00,10.483333333333333,17.04626186434147,17.00569531703223 
 02/17  03:00:00,10.283333333333333,16.382268221643116,16.34138535506292 
 02/17  04:00:00,10.083333333333334,15.765169322925004,15.724127504511157 
 02/17  05:00:00,9.475000000000001,15.118634324543834,15.077222772745538 
 02/17  06:00:00,8.516666666666667,14.381086293683516,14.3385799162587 
 02/17  07:00:00,7.575,14.343034807359416,14.293851946278641 
 02/17  08:00:00,8.366666666666667,14.180069351371907,14.170382663960742 
 02/17  09:00:00,10.424999999999999,14.468551155040617,14.647280751431863 
 02/17  10:00:00,12.466666666666669,15.268778385678567,15.757847178126063 
 02/17  11:00:00,14.408333333333333,16.529280142950185,17.453376396125545 
 02/17  12:00:00,16.25,18.124137863356964,19.2701691494138 
 02/17  13:00:00,18.108333333333334,19.75406319044374,20.78446713368632 
 02/17  14:00:00,19.308333333333334,21.864656087675638,22.549883451653585 
 02/17  15:00:00,20.066666666666666,23.64177374146392,23.737017228863504 
 02/17  16:00:00,20.808333333333334,24.805177365319025,24.333456828499127 
 02/17  17:00:00,20.34166666666667,25.20810577652532,24.35926532349819 
 02/17  18:00:00,19.041666666666668,24.579632875532653,23.748807882661662 
 02/17  19:00:00,17.74166666666667,23.547348658108916,22.965470428679527 
 02/17  20:00:00,16.558333333333334,22.740313171389957,22.30190587743836 
 02/17  21:00:00,15.458333333333334,22.05644326494488,21.698921468238293 
 02/17  22:00:00,14.358333333333334,21.408638466716777,21.100048847251475 
 02/17  23:00:00,13.491666666666667,19.98851950469869,19.739380551982205 
 02/17  24:00:00,12.733333333333333,19.054049669644566,18.8362028095283 
 02/18  01:00:00,11.991666666666667,18.22442765636503,18.02640108281406 
 02/18  02:00:00,11.175000000000002,17.41565087716895,17.23219139930424 
 02/18  03:00:00,10.216666666666667,16.581513100133822,16.409457207135368 
 02/18  04:00:00,9.275,15.73702690125274,15.573804593200862 
 02/18  05:00:00,8.666666666666666,14.943947300959001,14.788280540456924 
 02/18  06:00:00,8.325000000000001,14.232843321638995,14.084412528130336 
 02/18  07:00:00,7.966666666666666,14.22868068416757,14.070709768285214 
 02/18  08:00:00,9.083333333333334,14.25443109157357,14.846717591431299 
 02/18  09:00:00,11.283333333333333,15.108519356099825,17.373201959467664 
 02/18  10:00:00,13.483333333333334,16.673095488480335,20.238665330796525 
 02/18  11:00:00,15.158333333333333,18.589605837087074,22.64730219556455 
 02/18  12:00:00,16.458333333333332,20.634245711650937,24.392179805907023 
 02/18  13:00:00,17.758333333333333,22.586881053636564,25.581817369607364 
 02/18  14:00:00,18.3,24.527214692125906,26.659815066105054 
 02/18  15:00:00,18.3,26.547790573773398,27.453230682380095 
 02/18  16:00:00,18.3,28.333804399337982,27.857439636580295 
 02/18  17:00:00,16.783333333333335,29.23072768494445,27.59858936352487 
 02/18  18:00:00,14.241666666666665,28.419714581422017,26.503194716852605 
 02/18  19:00:00,11.683333333333332,26.243464158902327,24.983974750183393 
 02/18  20:00:00,10.483333333333333,24.53586938444144,23.69178679034708 
 02/18  21:00:00,10.283333333333333,23.30974076757428,22.694193260248195 
 02/18  22:00:00,10.083333333333334,22.285213526807752,21.807385862993087 
 02/18  23:00:00,9.883333333333333,20.352284004208567,19.992931085622377 
 02/18  24:00:00,9.683333333333334,19.004848457595102,18.720518524919747 
 02/19  01:00:00,9.483333333333333,18.020609848368707,17.782014509937955 
 02/19  02:00:00,9.4,17.166759715522005,16.96080850562789 
 02/19  03:00:00,9.4,16.433337916089396,16.252411697182573 
 02/19  04:00:00,9.4,15.79860737805081,15.637913349497708 
 02/19  05:00:00,9.166666666666666,15.194337643404367,15.049488901700714 
 02/19  06:00:00,8.825000000000001,14.577996562767444,14.444622953269326 
 02/19  07:00:00,8.466666666666667,14.660175233022642,14.522614776784154 
 02/19  08:00:00,8.766666666666667,14.48859459611604,14.359480483754977 
 02/19  09:00:00,9.508333333333333,14.528330421844222,14.446118086110502 
 02/19  10:00:00,10.266666666666667,14.85251562992488,14.879389136115718 
 02/19  11:00:00,11.241666666666667,15.779281247598584,16.281078239585216 
 02/19  12:00:00,12.341666666666669,17.178060399390066,18.01881335067309 
 02/19  13:00:00,13.441666666666668,18.594564652365012,19.34947860342496 
 02/19  14:00:00,13.783333333333333,20.183176125475764,20.654253684217313 
 02/19  15:00:00,13.583333333333334,22.116351669320228,21.848530729100418 
 02/19  16:00:00,13.383333333333333,23.78942913899704,22.47799497258076 
 02/19  17:00:00,12.775,24.52374580747434,22.374507905846766 
 02/19  18:00:00,11.875,23.774224154200073,21.585776555758244 
 02/19  19:00:00,10.975000000000001,22.052583438307057,20.49084840463253 
 02/19  20:00:00,10.366666666666667,20.759950382987654,19.592751018509613 
 02/19  21:00:00,9.966666666666667,19.77297919447807,18.839639913220093 
 02/19  22:00:00,9.566666666666668,18.935282384882697,18.15296951842721 
 02/19  23:00:00,9.283333333333333,17.26649087553592,16.65083680822788 
 02/19  24:00:00,9.141666666666667,16.229770847089956,15.71335249451367 
 02/20  01:00:00,8.983333333333333,15.432030843743993,14.981834155661366 
 02/20  02:00:00,8.783333333333333,14.715174793283827,14.31483043021989 
 02/20  03:00:00,8.583333333333334,14.086129786266747,13.725274236986126 
 02/20  04:00:00,8.383333333333333,13.527695027840265,13.19934034302228 
 02/20  05:00:00,8.65,13.090594407532736,12.790230592165665 
 02/20  06:00:00,9.191666666666666,12.784345040745004,12.50890769880624 
 02/20  07:00:00,9.75,12.93667318582716,12.65387071684286 
 02/20  08:00:00,10.350000000000001,12.93481751760811,12.681231459589247 
 02/20  09:00:00,10.891666666666666,13.17679533627395,13.13826299830559 
 02/20  10:00:00,11.450000000000001,13.698695613659595,13.845363860280584 
 02/20  11:00:00,11.700000000000001,14.336168352304098,14.495268329570706 
 02/20  12:00:00,11.700000000000001,14.829973636612158,14.944482350426897 
 02/20  13:00:00,11.700000000000001,15.11112588571138,15.1692223486617 
 02/20  14:00:00,11.466666666666669,15.590627831218535,15.599527423892978 
 02/20  15:00:00,11.125,16.006141455511578,15.955921057094182 
 02/20  16:00:00,10.766666666666666,15.901121253712759,15.819225333544567 
 02/20  17:00:00,10.600000000000001,15.649356576025157,15.542994337328045 
 02/20  18:00:00,10.600000000000001,15.376002031722502,15.243535609138526 
 02/20  19:00:00,10.600000000000001,14.991070248541908,14.866272579003484 
 02/20  20:00:00,10.833333333333334,14.71042135442685,14.593430087522856 
 02/20  21:00:00,11.174999999999999,14.519247891236368,14.408159854702925 
 02/20  22:00:00,11.533333333333331,14.369496183478892,14.26335137906173 
 02/20  23:00:00,11.933333333333332,13.958111561463332,13.868435720751835 
 02/20  24:00:00,12.275,13.805879776191231,13.725427178313625 
 02/21  01:00:00,12.633333333333333,13.741543468576767,13.668295308909476 
 02/21  02:00:00,13.091666666666667,13.744556135867407,13.678572528962794 
 02/21  03:00:00,13.65,13.824912880199465,13.767334683662801 
 02/21  04:00:00,14.191666666666668,13.976593683157786,13.927077162603547 
 02/21  05:00:00,14.108333333333334,14.013323643253399,13.962353416974198 
 02/21  06:00:00,13.549999999999999,13.823880217591906,13.777820136027083 
 02/21  07:00:00,13.008333333333335,13.67236845930079,13.619130325950794 
 02/21  08:00:00,12.683333333333332,13.631320268240072,13.628515193424755 
 02/21  09:00:00,12.483333333333334,13.81380056711957,13.868086251636589 
 02/21  10:00:00,12.283333333333333,14.087742727986829,14.160622096192228 
 02/21  11:00:00,12.316666666666665,14.675278348291592,14.801980676383058 
 02/21  12:00:00,12.516666666666666,15.565024954269683,15.754741528693371 
 02/21  13:00:00,12.716666666666667,16.11568523117715,16.28056612194403 
 02/21  14:00:00,12.799999999999999,16.97313565738965,17.06156439201905 
 02/21  15:00:00,12.799999999999999,18.20461939300213,18.033710314924814 
 02/21  16:00:00,12.799999999999999,18.89601791267646,18.437254346598266 
 02/21  17:00:00,12.683333333333332,18.83738770758604,18.292416417299133 
 02/21  18:00:00,12.483333333333334,18.319876330504968,17.822310645659105 
 02/21  19:00:00,12.283333333333333,17.013870220362097,16.680318250493432 
 02/21  20:00:00,12.083333333333334,16.293475160890335,16.04547683073743 
 02/21  21:00:00,11.94166666666667,15.764230312420274,15.562459650508224 
 02/21  22:00:00,11.783333333333333,15.318695893178445,15.14648997331818 
 02/21  23:00:00,11.35,14.86264836240423,14.710231344411696 
 02/21  24:00:00,10.808333333333332,14.377749113032008,14.240064693731101 
 02/22  01:00:00,10.25,13.885358634787503,13.759247478077734 
 02/22  02:00:00,9.475000000000001,13.348546451826401,13.231205301355887 
 02/22  03:00:00,8.516666666666667,12.75367947464646,12.642743212441857 
 02/22  04:00:00,7.575,12.139213205273196,12.033425617988998 
 02/22  05:00:00,7.433333333333334,11.631018074046883,11.53047889142698 
 02/22  06:00:00,7.7749999999999995,11.27061096173825,11.17584770202169 
 02/22  07:00:00,8.133333333333333,10.988454349861856,10.909163642535121 
 02/22  08:00:00,8.941666666666668,11.080066270031336,11.621662605482603 
 02/22  09:00:00,10.1,11.908224245758044,13.619617235579172 
 02/22  10:00:00,11.241666666666667,13.3014652603077,16.01330742400865 
 02/22  11:00:00,11.933333333333332,14.96259440683668,18.099943722345515 
 02/22  12:00:00,12.275,16.27201840253051,18.97722902418764 
 02/22  13:00:00,12.633333333333333,17.73040642553595,19.84215827450013 
 02/22  14:00:00,12.916666666666666,19.009809022461905,20.48857595400647 
 02/22  15:00:00,13.058333333333332,20.143779643542803,20.823196788316938 
 02/22  16:00:00,13.216666666666667,20.65384626599772,20.714715584025384 
 02/22  17:00:00,13.008333333333335,20.123304482999426,20.019662016734816 
 02/22  18:00:00,12.450000000000001,19.20757812195765,19.1162813962635 
 02/22  19:00:00,11.908333333333331,18.24310568288085,18.2442632516034 
 02/22  20:00:00,11.583333333333334,17.503641757721056,17.55344493069848 
 02/22  21:00:00,11.383333333333333,16.922170113668017,16.98975358613248 
 02/22  22:00:00,11.183333333333335,16.414983152346014,16.485876943901093 
 02/22  23:00:00,10.866666666666667,15.92745999259707,15.994654048341687 
 02/22  24:00:00,10.525,15.441332360702809,15.503325073968178 
 02/23  01:00:00,10.166666666666666,14.965374289124822,15.021565229964592 
 02/23  02:00:00,9.65,14.461593493389522,14.511398000686569 
 02/23  03:00:00,9.108333333333333,13.934208272083062,13.97703473934232 
 02/23  04:00:00,8.549999999999999,13.401199453438267,13.437063648655345 
 02/23  05:00:00,8.941666666666668,13.012908589712678,13.043448615180402 
 02/23  06:00:00,10.1,12.901754706878021,12.928962032568151 
 02/23  07:00:00,11.241666666666667,13.172562134222515,13.205756057804178 
 02/23  08:00:00,11.816666666666668,13.412331998428222,13.788028029949968 
 02/23  09:00:00,11.958333333333334,13.883060201414006,14.694042105369363 
 02/23  10:00:00,12.116666666666667,14.655404561462271,15.80168294258044 
 02/23  11:00:00,12.550000000000002,15.729183217547856,17.16274497063817 
 02/23  12:00:00,13.091666666666667,17.039600020838833,18.579540350111753 
 02/23  13:00:00,13.65,18.450548495895273,19.787512488153652 
 02/23  14:00:00,13.549999999999999,20.043469118051814,20.96955330724808 
 02/23  15:00:00,13.008333333333335,21.743273213766077,21.892637292874507 
 02/23  16:00:00,12.450000000000001,23.225547600621663,22.36392276635902 
 02/23  17:00:00,11.908333333333331,23.54464668708015,22.0507628622432 
 02/23  18:00:00,11.35,22.56480952170743,21.152879027937686 
 02/23  19:00:00,10.808333333333332,21.055324520512745,20.092246467099176 
 02/23  20:00:00,10.366666666666667,19.921840680301997,19.22768310836364 
 02/23  21:00:00,9.966666666666667,19.033515084748178,18.49706112546566 
 02/23  22:00:00,9.566666666666668,18.284048911567645,17.84627302073378 
 02/23  23:00:00,9.283333333333333,16.752646743900332,16.415768495264377 
 02/23  24:00:00,9.141666666666667,15.815603337902571,15.538596393930623 
 02/24  01:00:00,8.983333333333333,15.104175195754713,14.866435591981165 
 02/24  02:00:00,8.549999999999999,14.411011152789266,14.201463494565617 
 02/24  03:00:00,8.008333333333333,13.699578709154599,13.510280053233856 
 02/24  04:00:00,7.45,13.004014707576026,12.830141900569808 
 02/24  05:00:00,7.2,12.376967486493891,12.215711961400444 
 02/24  06:00:00,7.2,11.852996986953022,11.703100181887608 
 02/24  07:00:00,7.2,11.898020046261927,11.751141267489636 
 02/24  08:00:00,7.7250000000000005,11.965111527521175,12.349665724475352 
 02/24  09:00:00,8.683333333333334,12.663785412259932,14.211881036617063 
 02/24  10:00:00,9.625,13.898301044649445,16.44461362064695 
 02/24  11:00:00,10.525,15.509501656369372,18.571425635124978 
 02/24  12:00:00,11.483333333333334,17.053989139116144,19.816490819242773 
 02/24  13:00:00,12.424999999999999,18.00545862710978,20.08236991487568 
 02/24  14:00:00,12.916666666666666,18.999035466286987,20.467153815100747 
 02/24  15:00:00,13.058333333333332,19.886068818221897,20.741725934174482 
 02/24  16:00:00,13.216666666666667,20.516055427954722,20.787317129416458 
 02/24  17:00:00,12.775,20.859351257209212,20.553300339694474 
 02/24  18:00:00,11.875,20.611957500226115,19.908102542950857 
 02/24  19:00:00,10.975000000000001,19.43402416784389,18.974972932616545 
 02/24  20:00:00,10.483333333333333,18.441760600582754,18.17050764910226 
 02/24  21:00:00,10.283333333333333,17.684432285306343,17.51145954452466 
 02/24  22:00:00,10.083333333333334,17.03789736251651,16.919619845094186 
 02/24  23:00:00,9.766666666666667,15.697238701782078,15.620134974232242 
 02/24  24:00:00,9.424999999999999,14.85897341505593,14.802845658827417 
 02/25  01:00:00,9.066666666666668,14.159940253040375,14.116218229364335 
 02/25  02:00:00,8.491666666666667,13.464666777300318,13.428593312947031 
 02/25  03:00:00,7.733333333333333,12.742938048037303,12.710872225800488 
 02/25  04:00:00,6.991666666666667,12.021357444669233,11.991174720917025 
 02/25  05:00:00,6.466666666666666,11.344357374503277,11.315040903457524 
 02/25  06:00:00,6.125,10.736580762052062,10.707863031414185 
 02/25  07:00:00,5.766666666666667,10.718676289835074,10.697375680829673 
 02/25  08:00:00,6.6499999999999995,10.770747165725604,11.389069972696808 
 02/25  09:00:00,8.508333333333333,11.607442200707629,13.692172684870783 
 02/25  10:00:00,10.35,13.163101819801234,16.56327394811034 
 02/25  11:00:00,11.508333333333333,15.098366500270926,19.08190847021045 
 02/25  12:00:00,12.266666666666666,17.10912653133224,20.84056127503182 
 02/25  13:00:00,13.008333333333333,18.994227132378654,21.979616588599423 
 02/25  14:00:00,13.299999999999999,20.75546247463785,22.90661037889696 
 02/25  15:00:00,13.299999999999999,22.4507672958094,23.502637839895286 
 02/25  16:00:00,13.299999999999999,23.95574224628697,23.772776630436468 
 02/25  17:00:00,12.891666666666666,24.199396223401507,23.355834073480313 
 02/25  18:00:00,12.133333333333333,23.12576592892884,22.363744674980126 
 02/25  19:00:00,11.391666666666667,21.700485211655657,21.273766763387723 
 02/25  20:00:00,10.983333333333334,20.644293035597563,20.392943010557204 
 02/25  21:00:00,10.841666666666669,19.824986824409958,19.6662611958679 
 02/25  22:00:00,10.683333333333335,19.12903772603998,19.021739793200535 
 02/25  23:00:00,10.25,17.60927098395913,17.538525350212627 
 02/25  24:00:00,9.708333333333334,16.58486334209649,16.531915686812194 
 02/26  01:00:00,9.15,15.730075208864784,15.685983870431803 
 02/26  02:00:00,8.375,14.872254283803036,14.832644092446243 
 02/26  03:00:00,7.416666666666667,13.995986064477991,13.958075668849554 
 02/26  04:00:00,6.4750000000000005,13.118596883981375,13.080644958289298 
 02/26  05:00:00,5.866666666666667,12.301390148485865,12.262814736230292 
 02/26  06:00:00,5.5249999999999995,11.577138121784314,11.538145967084674 
 02/26  07:00:00,5.166666666666667,11.593428372605183,11.565621173905926 
 02/26  08:00:00,6.108333333333333,11.678684235424035,12.582802785134163 
 02/26  09:00:00,7.95,12.588238421505642,15.275900422996571 
 02/26  10:00:00,9.808333333333332,14.191086754217167,18.231422295620238 
 02/26  11:00:00,11.125,16.097098942172238,20.55757493007963 
 02/26  12:00:00,12.025,17.84848602959057,21.794240256109543 
 02/26  13:00:00,12.924999999999999,19.433903667620097,22.526660931552144 
 02/26  14:00:00,13.65,20.941047099271476,23.193749699558992 
 02/26  15:00:00,14.191666666666668,22.552981122426853,23.759384926312578 
 02/26  16:00:00,14.75,24.17379663873696,24.178221212906553 
 02/26  17:00:00,14.475,24.8573310595855,23.99121143766367 
 02/26  18:00:00,13.516666666666666,24.21292506525768,23.164214853912643 
 02/26  19:00:00,12.575000000000001,22.87308687488286,22.19402352804795 
 02/26  20:00:00,12.083333333333334,21.571675471341972,21.19809439800765 
 02/26  21:00:00,11.94166666666667,20.70823619495198,20.475816132896853 
 02/26  22:00:00,11.783333333333333,19.995675008127865,19.842981138602493 
 02/26  23:00:00,11.35,18.495094771204084,18.39906385030726 
 02/26  24:00:00,10.808333333333332,17.480878407275018,17.41440037740286 
 02/27  01:00:00,10.25,16.63844281211071,16.587713714837985 
 02/27  02:00:00,9.591666666666669,15.81913189295421,15.77740499931859 
 02/27  03:00:00,8.833333333333334,15.006776445411822,14.96997723251396 
 02/27  04:00:00,8.091666666666665,14.20487354015493,14.170484119951192 
 02/27  05:00:00,7.683333333333334,13.475199680688128,13.442099966931986 
 02/27  06:00:00,7.483333333333333,12.83741414409086,12.805342471482161 
 02/27  07:00:00,7.283333333333334,12.861776767671126,12.840797317765606 
 02/27  08:00:00,7.958333333333333,12.952497281248418,13.711597182844462 
 02/27  09:00:00,9.258333333333333,13.770410333808167,16.03061830245322 
 02/27  10:00:00,10.558333333333334,15.194473923347447,18.629641464714783 
 02/27  11:00:00,11.975,17.014091540155327,20.980198647456806 
 02/27  12:00:00,13.474999999999996,19.047912810114934,22.78673698184782 
 02/27  13:00:00,14.974999999999996,20.913235298289962,23.9309353927845 
 02/27  14:00:00,15.833333333333334,22.73252767824125,24.920123496340423 
 02/27  15:00:00,16.175,24.568451771607197,25.636264165193086 
 02/27  16:00:00,16.533333333333335,25.661474030361557,25.79565500763907 
 02/27  17:00:00,15.825000000000003,26.137173892836945,25.508528425917977 
 02/27  18:00:00,14.325000000000001,25.481265259306113,24.609202150755426 
 02/27  19:00:00,12.825000000000001,24.105116013845294,23.543495224313403 
 02/27  20:00:00,12.083333333333334,22.76122578041431,22.44867926347111 
 02/27  21:00:00,11.94166666666667,21.813478957776415,21.62302210529718 
 02/27  22:00:00,11.783333333333333,21.042646940143776,20.915737979906982 
 02/27  23:00:00,11.700000000000001,19.473684745622442,19.392923356859054 
 02/27  24:00:00,11.700000000000001,18.548553454731213,18.493617352490638 
 02/28  01:00:00,11.700000000000001,17.873752174620027,17.834965363366603 
 02/28  02:00:00,11.583333333333334,17.263626081696078,17.234980753067898 
 02/28  03:00:00,11.383333333333333,16.65141545326887,16.626448101574134 
 02/28  04:00:00,11.183333333333335,16.07039842801756,16.04682166568853 
 02/28  05:00:00,11.1,15.547732486277802,15.525031109041912 
 02/28  06:00:00,11.1,15.095803304689065,15.07398424836092 
 02/28  07:00:00,11.1,15.159931379448295,15.142059797526642 
 02/28  08:00:00,10.866666666666667,15.152830682570128,15.401361922722005 
 02/28  09:00:00,10.525,15.416333741817006,16.06349751163204 
 02/28  10:00:00,10.166666666666666,15.715483491027753,16.42750801959281 
 02/28  11:00:00,10.525,16.45790329988766,17.430360028843463 
 02/28  12:00:00,11.483333333333334,17.674216386623645,18.789840400659006 
 02/28  13:00:00,12.424999999999999,19.16437998177921,20.174149297905767 
 02/28  14:00:00,12.683333333333332,20.784834742276043,21.462447541643044 
 02/28  15:00:00,12.483333333333334,22.381462593526777,22.304002939735827 
 02/28  16:00:00,12.283333333333333,23.870120847054526,22.78602374052838 
 02/28  17:00:00,11.675000000000002,24.586596814120295,22.628970318061278 
 02/28  18:00:00,10.716666666666669,23.920990190814436,21.784636086811116 
 02/28  19:00:00,9.775,21.031312956274473,19.61941975673124 
 02/28  20:00:00,9.166666666666666,18.982389582622094,18.041654923520117 
 02/28  21:00:00,8.825000000000001,17.669316459687817,16.968263198000678 
 02/28  22:00:00,8.758333333333333,16.64550644260009,16.092187440114817 
 02/28  23:00:00,8.858333333333334,15.834923130243729,15.380569726226256 
 02/28  24:00:00,8.958333333333334,15.148239820395624,14.763658265330408 
 03/01  01:00:00,9.058333333333334,14.562772112837036,14.230197530848146 
 03/01  02:00:00,9.158333333333331,14.05686055629893,13.76472565236837 
 03/01  03:00:00,9.258333333333333,13.587300747504976,13.326623790095455 
 03/01  04:00:00,9.358333333333334,13.163865494922682,12.928901062172919 
 03/01  05:00:00,9.75,12.87388268441802,12.662011798677488 
 03/01  06:00:00,9.65,12.61744011501699,12.424827976552223 
 03/01  07:00:00,9.4,12.263182341462175,12.084891958481153 
 03/01  08:00:00,9.75,12.098716586208132,11.935489274173376 
 03/01  09:00:00,10.0,12.086014132810211,11.93848009271421 
 03/01  10:00:00,10.0,12.135756660283654,12.013399931563661 
 03/01  11:00:00,10.0,12.547561414032115,12.620933642981385 
 03/01  12:00:00,10.991666666666667,14.174204391833621,14.77173717536237 
 03/01  13:00:00,13.625,16.454320561367123,17.118491098859373 
 03/01  14:00:00,16.283333333333335,18.884016697412985,19.226346730208935 
 03/01  15:00:00,19.183333333333334,21.4329261454215,21.056321792504274 
 03/01  16:00:00,20.25,23.332471027498276,22.229639565293237 
 03/01  17:00:00,18.71666666666667,23.66922345663673,22.133898655833267 
 03/01  18:00:00,16.166666666666668,22.632638808991047,21.190546416746628 
